"f1" "f2"
"1" -0.0123129035915195 0.106687542631837
"2" -0.00728704202462225 -0.000143196106764667
"3" -0.0584503891998465 -0.00447615636268071
"4" -0.00110055475786164 -0.0127490944825354
"5" 0.0309138863622721 -0.0437106067188961
"6" 0.0932932486349404 0.0211463969904445
"7" 0.00409373983670941 -0.00666996409717313
"8" 0.0803997264357005 0.0269789242286584
"9" -0.0190333129373254 0.0437585486329336
"10" -0.0649794062317907 -0.0625387847553176
"11" -0.0361979127825048 0.043415526598982
"12" -0.0282491768431374 -0.0402403072927123
"13" 0.0310832056654651 -0.037634661358168
"14" -0.0667735588845169 -0.0372906183334669
"15" -0.00615540217684141 -0.0154826857127524
"16" -0.0551407439727809 -0.0760945538419364
"17" -0.137658797605189 0.0413265502414614
"18" 0.0126008431603366 -0.0306493640810071
"19" -0.0429074079193212 0.0479864155732536
"20" 0.0567681719048956 0.0986493754864567
"21" -0.0148953817088926 0.014747892779933
"22" 0.0577165356527084 -0.0196325728597499
"23" 0.0523037800877691 0.0287963289056081
"24" 0.106343709552638 -0.057070963985526
"25" -0.0327886784048574 0.00305344356588065
"26" -0.0571184057424834 0.000615884362252504
"27" 0.0474519419045521 -0.00840589381593076
"28" -0.0202304140293146 -0.0343674419108973
"29" -0.0192164574414584 -0.0495325021747209
"30" 0.0241010140269894 -0.00248808614532472
"31" 0.0221887156486445 0.0359650290610943
"32" 0.0190550089531637 -0.0141531704790866
"33" 0.0551174203156237 -0.0712483083204356
"34" 0.0428223432676604 0.0230774397001789
"35" -0.0589254410808497 0.0545741958242641
"36" 0.0200984799937248 -0.0522147480167194
"37" -0.0292113826414277 -0.142139203990313
"38" -0.0489743077907505 0.0498412074717084
"39" 0.00575531068110632 0.00382670876135264
"40" 0.00342354607733909 -0.0933368392872969
"41" -0.0264950204335798 -0.0306806995225701
"42" 0.0270555890460156 0.0584676758959639
"43" 0.0340859990387533 -0.0287506521903448
"44" 0.0269282250320376 -0.0132397456571437
"45" -0.0255017720861439 0.000236110943772309
"46" -0.0661055369618556 -0.00197050906399396
"47" -0.0305329480346453 -0.0252696256810709
"48" -0.0282654538599981 -0.0578916060314726
"49" 0.00430874926903521 0.0355213658376046
"50" 0.0345750685745322 0.0364086012330845
"51" 0.0866883909827039 -0.0644348521954598
"52" 0.243156933419105 -0.0905540301242176
"53" 0.0110203642572752 0.0716679388405765
"54" 0.00264490528089892 -0.000733639291208703
"55" 0.0970323828121879 -0.281479932158311
"56" -0.000525973122818349 -0.014954564015767
"57" 0.140954179711138 0.057749456909605
"58" 0.175785059010806 0.0753116586962645
"59" 0.0885011497104994 -0.0166984920368684
"60" 0.11408619846636 -0.0581815985513073
"61" 0.0403216149123482 0.0365757715631016
"62" 0.01910086043174 -0.0548919435594163
"63" -0.0693626613574198 0.0578736727593946
"64" 0.00110362035098947 -0.195579907992337
"65" -0.110558637349339 0.0522006197302326
"66" 0.190797339897731 0.160113547218603
"67" -0.0165411578553331 0.0732559264743881
"68" -0.0732429703884688 0.0555747221559573
"69" -0.099074069162077 -0.0813346031347523
"70" 0.0894305276222848 -0.0538974529328931
"71" 0.0448226693132726 0.130787645869256
"72" 0.0889218717725222 -0.0482578538491576
"73" 0.107333680827816 -0.17524469842164
"74" -0.0104734444499769 -0.092656975028834
"75" 0.154731895754937 0.0922439520999238
"76" 0.0169834046166587 0.00410013518735812
"77" 0.0804048249330945 0.0413647338409069
"78" -0.172402938860152 0.0597244047377731
"79" 0.0174133010375309 0.192427005009352
"80" -0.0484084738716012 0.0714118877488963
"81" -0.0731627247887866 -0.231233714676631
"82" -0.213190462134069 0.138071544989525
"83" -0.181036585883591 0.139070296962389
"84" -0.0052338311999389 -0.0453903884819942
"85" -0.00862123915107092 -0.0628304721665963
"86" -0.118973755270309 0.102322484141565
"87" -0.075414120361142 -0.0489110670096306
"88" 0.0947277991144319 -0.0402404885066323
"89" -0.0182627943157981 0.139968264496137
"90" -0.00662677222839091 0.0280561123671167
"91" 0.090501777744758 0.188087231045845
"92" 0.145821596728616 -0.0799673319637379
"93" -0.111798403822728 -0.0560698770533719
"94" 0.181329498507571 0.170887451329766
"95" 0.0150753144266107 -0.0644810037925146
"96" -0.0282993736482821 -0.142249561916719
"97" 0.165012227093256 -0.0755936830184575
"98" 0.0666378284079693 0.0157519860394626
"99" -0.0346361644476908 0.0378346199058349
"100" -0.026404184509105 0.017866481398851
"101" -0.180832427709178 -0.106736136950905
"102" -0.298021838723943 -0.0983047561555611
"103" 0.356684539345907 0.0249257092284179
"104" 0.716402780978679 0.130015403313068
"105" 0.679656859290221 -0.366904365128744
"106" 0.690321921520376 -0.820781331574719
"107" -0.0810228901242536 -0.160508427476331
"108" 0.150851016952021 0.662701387563848
"109" -0.0357572677884746 -0.181720186235677
"110" -0.000566726654935442 0.430546626339
"111" -0.12979469392781 0.358438152657565
"112" -0.0584466586872465 0.222943429388782
"113" 0.295605273807521 -0.0364199274954304
"114" 0.140578946377044 -0.00934799349666154
"115" -0.409470354892159 -0.300908486216063
"116" 0.08210667484813 -0.311416059065912
"117" 0.794004942663588 0.188575189008846
"118" -0.0161261288381032 0.260342452858337
"119" 0.141753409991136 0.621525408464088
"120" -0.624010222850223 -0.178322865361098
"121" -0.240748201096455 0.175885342258504
"122" -0.137037959291679 0.45767870639671
